frame,timestamp_sec,class,confidence,x1,y1,x2,y2
543,22.624,boots,0.7234,688.01,498.08,714.19,529.28
544,22.666,vest,0.8865,522.44,280.74,620.71,395.53
544,22.666,vest,0.8776,652.56,285.54,742.63,402.64
544,22.666,boots,0.8383,648.84,502.9,685.05,536.45
544,22.666,helmet,0.8295,548.27,229.45,594.7,270.71
544,22.666,no-helmet,0.7893,678.15,247.12,715.21,282.54
544,22.666,boots,0.7492,687.56,498.4,714.03,529.23
544,22.666,boots,0.6695,565.07,504.08,595.59,531.56
544,22.666,boots,0.6603,523.36,504.23,558.9,532.41
545,22.707,vest,0.8867,521.86,280.53,620.34,396.78
545,22.707,vest,0.8793,652.39,285.89,743.16,403.76
545,22.707,helmet,0.8277,546.51,229.07,593.59,270.61
545,22.707,boots,0.813,517.09,507.72,558.52,536.81
545,22.707,boots,0.8094,647.04,504.76,683.69,541.02
545,22.707,no-helmet,0.7813,677.26,247.08,715.2,283.16
545,22.707,boots,0.7144,687.67,498.07,713.78,528.83
545,22.707,boots,0.6466,565.16,504.87,595.52,531.66
546,22.749,vest,0.8852,521.71,280.49,619.8,398.01
546,22.749,vest,0.8808,651.55,286.17,742.51,404.69
546,22.749,helmet,0.8217,543.43,229.29,591.7,271.33
546,22.749,boots,0.7903,511.8,509.35,555.47,540.4
546,22.749,no-helmet,0.7568,675.63,247.12,714.66,284.09
546,22.749,boots,0.7119,687.7,497.75,713.64,528.67
546,22.749,boots,0.6387,565.27,505.05,595.76,531.77
547,22.791,vest,0.8851,650.49,286.94,742.42,406.11
547,22.791,vest,0.8848,520.86,279.97,618.08,398.7
547,22.791,helmet,0.8217,541.73,229.24,589.58,271.97
547,22.791,boots,0.7551,504.64,510.99,552.28,543.45
547,22.791,no-helmet,0.7493,673.96,247.34,714.49,285.41
547,22.791,boots,0.6941,687.55,497.69,713.77,528.58
547,22.791,boots,0.645,565.06,504.92,595.94,531.81
548,22.832,vest,0.8874,649.43,287.68,742.05,407.37
548,22.832,vest,0.885,519.65,280.95,616.51,399.31
548,22.832,helmet,0.8198,539.34,229.69,587.86,273.56
548,22.832,no-helmet,0.7372,671.83,248.15,713.36,287.12
548,22.832,boots,0.7332,687.39,497.84,713.6,528.39
548,22.832,boots,0.6889,563.83,504.7,596.02,531.99
548,22.832,boots,0.6177,499.71,511.49,547.93,547.13
549,22.874,vest,0.8877,648.96,288.63,742.15,407.37
549,22.874,vest,0.8858,518.61,281.66,614.33,400.41
549,22.874,helmet,0.8203,535.49,229.68,585.75,274.39
549,22.874,boots,0.7586,686.93,498.1,713.33,528.14
549,22.874,no-helmet,0.7065,669.19,249.0,711.38,286.64
549,22.874,boots,0.693,563.6,505.22,596.11,532.15
549,22.874,boots,0.5876,496.6,510.74,546.43,549.29
550,22.916,vest,0.8925,647.56,289.61,740.59,408.25
550,22.916,vest,0.8881,516.87,282.13,612.79,401.22
550,22.916,helmet,0.819,532.02,230.36,583.56,275.61
550,22.916,boots,0.7766,687.55,498.19,713.56,528.2
550,22.916,no-helmet,0.7454,666.88,249.45,710.19,288.67
550,22.916,boots,0.7016,563.64,505.19,596.12,532.04
550,22.916,boots,0.6782,496.36,511.69,546.53,550.61
551,22.957,vest,0.8949,645.59,289.44,737.47,408.33
551,22.957,vest,0.89,515.89,283.22,611.39,402.69
551,22.957,boots,0.8139,645.65,514.42,681.43,551.85
551,22.957,helmet,0.8118,528.57,230.94,579.22,276.07
551,22.957,boots,0.794,687.31,497.79,713.8,528.05
551,22.957,no-helmet,0.7698,664.05,249.29,707.6,288.07
551,22.957,boots,0.7173,563.66,505.47,596.04,532.15
551,22.957,boots,0.7032,497.7,514.86,546.76,551.62
552,22.999,vest,0.8963,643.89,289.59,735.86,408.44
552,22.999,vest,0.8909,513.68,283.85,609.72,404.2
552,22.999,boots,0.8491,645.98,515.96,681.06,552.83
552,22.999,helmet,0.8057,523.49,231.53,576.92,277.11
552,22.999,boots,0.7853,686.58,497.6,713.89,528.37
552,22.999,no-helmet,0.7825,661.09,248.56,704.13,285.44
552,22.999,boots,0.7183,563.48,505.92,596.09,531.95
552,22.999,boots,0.7022,500.15,518.09,545.95,552.19
553,23.041,vest,0.8963,641.49,288.16,735.1,408.29
553,23.041,vest,0.8889,510.6,283.76,607.41,405.15
553,23.041,boots,0.8541,645.71,517.12,680.83,553.07
553,23.041,helmet,0.8044,519.56,231.37,573.53,278.11
553,23.041,boots,0.78,686.12,496.99,713.83,528.38
553,23.041,no-helmet,0.7632,657.69,247.44,701.87,284.89
553,23.041,boots,0.7529,502.84,522.17,544.62,552.61
553,23.041,boots,0.7218,562.8,505.89,596.16,532.04
554,23.082,vest,0.8966,638.18,285.64,735.03,408.63
554,23.082,vest,0.8854,506.53,283.89,603.89,405.19
554,23.082,boots,0.8577,645.32,517.55,680.94,553.39
554,23.082,helmet,0.8118,516.11,230.46,570.09,277.01
554,23.082,boots,0.7748,503.15,523.28,544.31,552.88
554,23.082,no-helmet,0.7688,654.59,245.54,699.03,283.81
554,23.082,boots,0.732,686.09,496.67,714.23,528.64
554,23.082,boots,0.6978,563.12,505.3,596.38,532.02
555,23.124,vest,0.8939,634.54,283.93,734.06,408.27
555,23.124,vest,0.884,502.37,282.73,600.97,405.19
555,23.124,boots,0.8583,645.27,517.74,680.91,553.55
555,23.124,no-helmet,0.8141,649.57,244.49,694.14,279.77
555,23.124,helmet,0.8134,512.57,229.5,565.85,275.94
555,23.124,boots,0.7884,503.35,524.56,543.97,552.94
555,23.124,boots,0.6889,565.19,505.76,596.65,532.29
555,23.124,boots,0.6556,688.04,497.07,715.73,529.58
556,23.166,vest,0.8922,632.1,283.43,732.41,407.43
556,23.166,vest,0.8847,498.89,281.86,598.61,405.2
556,23.166,boots,0.8559,645.16,518.02,680.92,553.53
556,23.166,no-helmet,0.8279,647.56,243.7,692.28,279.04
556,23.166,helmet,0.8165,508.93,228.33,562.88,274.72
556,23.166,boots,0.7975,503.62,525.07,543.72,552.71
556,23.166,boots,0.6765,566.79,505.5,596.89,532.88
556,23.166,boots,0.5202,688.92,496.68,716.34,529.46
557,23.207,vest,0.895,630.13,282.65,730.85,407.75
557,23.207,vest,0.8888,495.1,280.38,596.81,404.8
557,23.207,boots,0.8547,645.06,518.74,680.72,553.39
557,23.207,no-helmet,0.833,646.55,243.63,690.73,277.96
557,23.207,boots,0.8108,503.76,525.23,543.72,552.72
557,23.207,helmet,0.8095,505.74,227.67,558.53,273.87
557,23.207,boots,0.7315,566.82,504.47,597.15,533.06
557,23.207,boots,0.5743,688.47,496.27,716.34,529.45
558,23.249,vest,0.8951,489.03,280.26,595.52,405.6
558,23.249,vest,0.8943,628.52,282.31,729.91,408.17
558,23.249,boots,0.8482,644.98,518.91,680.71,553.31
558,23.249,no-helmet,0.824,644.24,243.21,689.34,276.06
558,23.249,boots,0.8112,503.58,525.7,543.79,552.6
558,23.249,helmet,0.8082,503.36,225.94,556.43,273.4
558,23.249,boots,0.5969,565.16,499.65,596.93,532.67
558,23.249,boots,0.5324,688.47,495.95,715.75,529.39
559,23.291,vest,0.896,625.96,281.33,729.02,408.69
559,23.291,vest,0.8946,485.89,280.19,593.11,405.5
559,23.291,boots,0.8472,645.26,518.99,680.66,553.21
559,23.291,no-helmet,0.8265,641.97,242.6,687.88,275.56
559,23.291,boots,0.8118,503.69,525.86,543.99,552.45
559,23.291,helmet,0.8087,501.5,225.52,554.24,271.97
559,23.291,boots,0.545,561.38,496.06,594.54,532.82
559,23.291,boots,0.532,688.6,496.58,716.28,531.24
560,23.332,vest,0.8965,482.61,279.56,591.3,404.85
560,23.332,vest,0.8965,624.44,280.99,728.58,408.86
560,23.332,boots,0.8489,645.51,519.18,680.54,553.03
560,23.332,boots,0.8076,503.64,525.99,544.04,552.47
560,23.332,helmet,0.8069,498.67,224.37,553.16,271.55
560,23.332,no-helmet,0.7955,641.27,241.75,686.97,275.86
560,23.332,boots,0.63,689.73,499.34,717.18,534.8
560,23.332,boots,0.5316,558.35,493.39,590.75,534.58
561,23.374,vest,0.8977,623.16,280.42,727.74,409.71
561,23.374,vest,0.8918,479.85,278.6,588.43,404.06
561,23.374,boots,0.8486,645.65,519.25,680.65,552.97
561,23.374,boots,0.811,503.91,526.17,543.68,552.65
561,23.374,helmet,0.8108,496.6,223.26,553.04,271.21
561,23.374,no-helmet,0.7938,640.38,240.67,686.79,275.25
561,23.374,boots,0.7532,555.36,503.15,587.26,538.3
561,23.374,boots,0.709,688.76,503.21,716.83,541.86
562,23.416,vest,0.8995,622.06,280.47,727.34,410.1
562,23.416,vest,0.8877,478.36,277.98,585.27,403.42
562,23.416,boots,0.8485,645.93,519.67,680.55,552.94
562,23.416,helmet,0.8133,495.41,222.17,553.01,270.19
562,23.416,boots,0.8126,504.34,525.68,543.0,552.76
562,23.416,boots,0.8012,553.14,512.79,582.41,543.72
562,23.416,no-helmet,0.7923,639.44,240.59,686.97,275.49
562,23.416,boots,0.7462,687.05,507.83,716.67,546.26
563,23.457,vest,0.901,621.63,280.52,726.82,410.28
563,23.457,vest,0.8859,477.29,277.48,584.13,403.83
563,23.457,boots,0.8547,646.03,519.79,680.22,553.16
563,23.457,boots,0.8136,504.27,525.2,542.22,552.81
563,23.457,helmet,0.8133,494.61,221.55,553.34,269.78
563,23.457,boots,0.8036,546.76,519.03,578.59,549.27
563,23.457,boots,0.803,686.57,513.57,717.79,553.62
563,23.457,no-helmet,0.7929,639.09,240.5,687.04,275.62
564,23.499,vest,0.9024,620.44,280.72,726.81,411.16
564,23.499,vest,0.8864,476.41,277.87,582.53,404.07
564,23.499,boots,0.8559,645.92,520.07,680.3,553.32
564,23.499,boots,0.8196,687.53,518.96,719.67,559.36
564,23.499,boots,0.8129,543.6,522.69,575.06,555.67
564,23.499,helmet,0.8124,494.78,221.16,553.47,269.36
564,23.499,boots,0.8115,504.47,525.27,542.02,552.97
564,23.499,no-helmet,0.798,638.93,240.36,687.37,275.63
565,23.541,vest,0.9036,620.37,280.73,726.52,413.76
565,23.541,vest,0.8888,474.12,278.03,580.19,405.41
565,23.541,boots,0.8457,645.85,519.95,679.88,553.22
565,23.541,boots,0.8163,691.1,526.07,723.56,568.57
565,23.541,helmet,0.8137,493.91,221.19,554.67,270.02
565,23.541,no-helmet,0.7997,639.23,240.02,687.75,275.55
565,23.541,boots,0.7383,536.89,535.45,570.69,567.86
565,23.541,boots,0.6348,504.14,526.02,538.13,552.04
566,23.582,vest,0.9036,620.74,281.12,726.8,414.83
566,23.582,vest,0.8897,473.14,278.24,578.88,405.86
566,23.582,boots,0.8392,645.8,519.99,680.0,553.17
566,23.582,helmet,0.8138,493.55,221.38,555.21,270.43
566,23.582,no-helmet,0.7962,639.69,240.27,688.72,276.23
566,23.582,boots,0.7897,692.44,527.45,723.73,569.65
566,23.582,boots,0.7181,533.76,538.75,568.27,571.18
566,23.582,boots,0.4369,503.99,527.16,533.99,551.24
567,23.624,vest,0.9024,622.23,281.57,727.15,415.42
567,23.624,vest,0.8907,472.43,278.7,578.33,407.0
567,23.624,boots,0.8386,645.75,520.06,680.03,553.11
567,23.624,helmet,0.8158,493.87,221.7,555.32,270.83
567,23.624,no-helmet,0.795,640.28,240.53,690.32,277.56
567,23.624,boots,0.6892,693.45,527.82,723.85,570.99
567,23.624,boots,0.6779,530.45,538.78,565.14,573.49
568,23.666,vest,0.9018,622.95,281.08,728.46,416.48
568,23.666,vest,0.8912,471.26,279.21,578.35,409.28
568,23.666,boots,0.8369,645.7,520.1,679.98,553.1
568,23.666,helmet,0.8179,494.12,221.88,555.53,271.15
568,23.666,no-helmet,0.8021,641.5,240.65,691.55,277.85
568,23.666,boots,0.7224,692.28,529.6,723.8,574.01
568,23.666,boots,0.536,527.74,538.15,562.24,571.71
569,23.707,vest,0.9014,624.13,281.17,729.84,418.51
569,23.707,vest,0.8906,470.64,279.86,578.25,411.23
569,23.707,boots,0.828,645.88,520.11,680.11,552.99
569,23.707,helmet,0.8177,494.65,222.36,556.58,271.28
569,23.707,no-helmet,0.8121,643.18,240.99,692.53,278.12
569,23.707,boots,0.6204,524.78,538.86,559.94,569.61
569,23.707,boots,0.5738,692.23,534.32,721.89,577.96
570,23.749,vest,0.8978,626.68,281.8,731.85,420.06
570,23.749,vest,0.8898,470.03,280.57,578.21,412.14
570,23.749,boots,0.8237,645.8,519.88,679.83,553.17
570,23.749,helmet,0.8162,495.28,222.49,558.44,272.15
570,23.749,no-helmet,0.8122,645.6,240.9,694.92,278.29
570,23.749,boots,0.6135,522.65,541.28,557.71,574.94
570,23.749,boots,0.6026,691.6,539.27,719.09,580.01
571,23.791,vest,0.8957,629.42,282.53,732.93,420.87
571,23.791,vest,0.8883,469.5,280.64,577.85,413.66
571,23.791,boots,0.8291,646.15,519.67,679.72,553.19
571,23.791,no-helmet,0.8223,646.92,240.55,697.12,278.59
571,23.791,helmet,0.8182,496.33,222.5,559.78,272.58
571,23.791,boots,0.7466,690.61,539.67,719.36,584.37
571,23.791,boots,0.5597,520.52,542.96,557.45,580.38
572,23.832,vest,0.8947,631.41,283.14,733.95,420.74
572,23.832,vest,0.8903,469.16,280.79,578.58,414.89
572,23.832,boots,0.8249,646.08,519.24,680.6,553.52
572,23.832,no-helmet,0.8172,649.64,239.52,699.11,278.27
572,23.832,helmet,0.8165,497.8,222.75,561.55,272.8
572,23.832,boots,0.7907,690.34,541.09,719.59,585.8
572,23.832,boots,0.7396,520.34,548.52,555.9,585.93
573,23.874,vest,0.8934,633.46,283.58,735.91,419.66
573,23.874,vest,0.8903,469.07,280.57,578.79,416.27
573,23.874,boots,0.8239,645.95,518.48,680.71,553.73
573,23.874,helmet,0.8121,499.58,222.18,562.54,270.97
573,23.874,boots,0.8098,690.01,542.46,719.52,586.1
573,23.874,no-helmet,0.7903,652.45,237.94,703.6,278.83
573,23.874,boots,0.775,520.4,549.88,554.66,586.37
574,23.916,vest,0.8906,636.68,283.81,738.4,418.8
574,23.916,vest,0.8899,469.28,279.56,579.61,415.99
574,23.916,boots,0.8251,646.09,518.08,681.23,553.93
574,23.916,boots,0.8148,690.05,542.82,719.73,586.11
574,23.916,helmet,0.8064,502.37,221.36,563.12,268.39
574,23.916,no-helmet,0.7866,656.02,236.14,706.05,277.17
574,23.916,boots,0.7733,520.59,550.35,554.51,586.33
575,23.957,vest,0.8925,639.57,283.28,741.61,419.15
575,23.957,vest,0.8898,470.29,277.61,580.29,415.82
575,23.957,helmet,0.8056,504.18,220.08,564.68,266.14
575,23.957,boots,0.795,689.69,542.61,719.9,586.2
575,23.957,boots,0.7926,646.1,517.16,681.16,553.39
575,23.957,no-helmet,0.7853,659.35,234.98,707.69,276.12
575,23.957,boots,0.7565,520.15,549.47,554.45,585.86
576,23.999,vest,0.8967,642.99,282.23,744.85,419.04
576,23.999,vest,0.8902,470.95,275.95,581.88,415.7
576,23.999,boots,0.8195,689.18,542.87,719.85,586.11
576,23.999,helmet,0.8158,504.45,217.52,565.87,264.26
576,23.999,boots,0.7972,646.41,516.16,682.67,553.29
576,23.999,no-helmet,0.7864,661.96,234.05,710.05,274.41
576,23.999,boots,0.7632,519.32,549.5,554.45,585.91
577,24.041,vest,0.8968,645.6,281.84,746.76,419.53
577,24.041,vest,0.8903,471.84,274.95,583.38,415.93
577,24.041,helmet,0.8146,505.5,216.1,566.78,262.62
577,24.041,boots,0.8088,688.9,543.59,719.92,586.15
577,24.041,no-helmet,0.7954,663.44,233.06,712.7,273.73
577,24.041,boots,0.7915,646.56,515.47,684.87,553.83
577,24.041,boots,0.7381,519.41,550.78,554.61,586.01
578,24.082,vest,0.8971,647.97,281.37,747.6,419.97
578,24.082,vest,0.8905,471.85,274.56,584.87,415.74
578,24.082,boots,0.8113,688.6,544.3,719.92,586.03
578,24.082,helmet,0.8043,506.34,215.33,567.5,261.65
578,24.082,no-helmet,0.7858,665.46,232.46,715.06,273.84
578,24.082,boots,0.7716,646.76,511.95,689.07,553.91
578,24.082,boots,0.7398,519.45,550.93,554.72,586.02
579,24.124,vest,0.897,650.07,281.11,747.83,419.93
579,24.124,vest,0.8902,471.57,274.03,586.3,416.02
579,24.124,helmet,0.8054,507.0,214.36,568.05,260.72
579,24.124,boots,0.7952,646.89,508.35,692.22,554.31
579,24.124,no-helmet,0.7818,667.68,231.53,717.58,273.92
579,24.124,boots,0.7595,688.23,544.41,720.29,586.05
579,24.124,boots,0.7408,519.45,551.09,554.84,585.98
580,24.166,vest,0.8965,651.44,280.67,749.34,420.1
580,24.166,vest,0.8893,471.01,273.49,587.04,416.35
580,24.166,boots,0.8139,646.99,508.56,693.85,556.01
580,24.166,helmet,0.8053,507.12,213.66,568.65,260.42
580,24.166,no-helmet,0.7836,669.49,230.96,719.1,273.45
580,24.166,boots,0.7632,519.77,551.15,554.91,586.18
580,24.166,boots,0.7304,688.79,545.33,720.11,585.92
581,24.207,vest,0.8963,653.3,280.4,750.65,420.61
581,24.207,vest,0.8894,470.39,272.99,587.65,416.98
581,24.207,helmet,0.8064,507.28,213.3,568.64,260.06
581,24.207,boots,0.7861,689.27,545.69,720.0,586.07
581,24.207,boots,0.7835,646.15,517.0,691.91,560.23
581,24.207,no-helmet,0.7818,671.39,230.17,720.36,272.94
581,24.207,boots,0.7658,519.66,551.08,555.01,586.19
582,24.249,vest,0.8968,654.48,280.79,751.85,420.86
582,24.249,vest,0.8894,469.63,272.56,587.57,416.52
582,24.249,helmet,0.8064,507.58,211.95,568.33,259.25
582,24.249,no-helmet,0.7853,671.98,229.61,721.65,274.06
582,24.249,boots,0.782,645.94,522.26,689.92,564.79
582,24.249,boots,0.7638,690.77,545.02,720.16,585.74
582,24.249,boots,0.7634,519.41,550.77,554.94,586.21
583,24.291,vest,0.897,655.48,280.28,753.21,421.36
583,24.291,vest,0.8909,467.25,271.97,588.88,417.0
583,24.291,boots,0.8121,645.23,526.95,691.31,569.13
583,24.291,helmet,0.8063,507.36,210.84,568.16,258.38
583,24.291,no-helmet,0.7902,672.84,229.13,722.91,273.63
583,24.291,boots,0.7731,691.15,544.77,720.12,585.67
583,24.291,boots,0.7468,519.87,551.65,554.58,586.27
583,24.291,boots,0.4076,481.0,537.07,515.46,571.16
584,24.332,vest,0.8972,656.08,280.12,754.0,422.3
584,24.332,vest,0.892,466.49,271.93,589.05,417.65
584,24.332,boots,0.811,690.42,544.14,720.41,586.29
584,24.332,helmet,0.8087,506.94,210.37,568.27,257.74
584,24.332,boots,0.8002,642.14,533.69,689.66,574.65
584,24.332,no-helmet,0.7925,673.76,228.87,723.89,273.15
584,24.332,boots,0.7481,519.36,551.08,554.62,586.26
584,24.332,boots,0.7091,474.34,539.06,517.44,578.59
585,24.374,vest,0.8976,655.91,279.78,754.75,423.31
585,24.374,vest,0.8923,465.63,271.78,588.54,417.82
585,24.374,helmet,0.8098,506.55,210.0,567.95,257.46
585,24.374,boots,0.8066,689.65,544.78,720.17,586.36
585,24.374,no-helmet,0.8035,675.09,228.74,724.78,272.1
585,24.374,boots,0.7813,468.36,548.0,514.78,584.5
585,24.374,boots,0.7673,640.51,539.82,687.15,578.84
585,24.374,boots,0.7543,519.18,551.77,554.81,586.39
586,24.416,vest,0.8996,655.26,279.8,755.71,423.92
586,24.416,vest,0.8934,465.88,271.53,586.79,418.31
586,24.416,boots,0.8133,463.04,555.24,508.76,588.76
586,24.416,helmet,0.8106,505.69,209.81,567.86,257.37
586,24.416,no-helmet,0.808,675.71,228.67,725.39,271.73
586,24.416,boots,0.7799,518.97,552.66,555.13,586.63
586,24.416,boots,0.7728,639.04,542.8,686.49,582.99
586,24.416,boots,0.7562,689.0,545.27,720.18,586.31
587,24.457,vest,0.9022,654.6,279.63,757.62,424.79
587,24.457,vest,0.8952,464.64,271.37,586.49,419.56
587,24.457,helmet,0.8141,504.46,209.61,566.89,257.87
587,24.457,no-helmet,0.8074,676.06,228.55,725.69,271.1
587,24.457,boots,0.7807,639.14,544.86,687.18,588.04
587,24.457,boots,0.7587,518.95,552.75,555.51,586.51
587,24.457,boots,0.7485,689.42,545.84,720.24,586.45
587,24.457,boots,0.6808,457.59,559.25,504.42,592.53
588,24.499,vest,0.902,654.08,279.41,758.62,425.96
588,24.499,vest,0.8962,463.43,271.43,585.63,420.94
588,24.499,helmet,0.8119,502.33,209.72,565.59,257.9
588,24.499,no-helmet,0.8054,676.29,228.61,725.55,271.48
588,24.499,boots,0.7426,518.85,552.83,555.62,586.56
588,24.499,boots,0.7395,689.02,544.87,721.04,586.58
588,24.499,boots,0.7029,639.47,548.48,686.17,590.8
588,24.499,boots,0.4892,453.81,562.68,500.8,595.42
589,24.541,vest,0.9,651.78,279.46,759.6,428.16
589,24.541,vest,0.8989,457.6,272.03,582.12,422.79
589,24.541,helmet,0.8107,496.35,208.93,562.54,259.57
589,24.541,no-helmet,0.7995,675.89,228.53,725.48,271.64
589,24.541,boots,0.7715,689.81,543.99,721.23,586.7
589,24.541,boots,0.7301,518.39,552.56,555.55,586.81
589,24.541,boots,0.6065,456.11,564.96,498.69,598.1
589,24.541,boots,0.5961,642.61,549.22,687.63,590.97
590,24.582,vest,0.9027,650.37,279.97,760.24,429.53
590,24.582,vest,0.8999,456.91,272.14,580.2,424.49
590,24.582,helmet,0.8051,493.2,208.33,560.53,259.3
590,24.582,no-helmet,0.7932,675.57,228.6,725.14,272.13
590,24.582,boots,0.7391,518.93,552.66,555.61,586.96
590,24.582,boots,0.7239,691.03,544.32,721.31,585.66
590,24.582,boots,0.6265,644.97,552.15,689.79,591.62
590,24.582,boots,0.5749,457.67,567.06,498.9,600.78
591,24.624,vest,0.9041,648.82,280.16,760.4,430.69
591,24.624,vest,0.902,454.6,272.03,577.41,424.71
591,24.624,helmet,0.8101,492.09,208.33,557.25,259.17
591,24.624,no-helmet,0.7844,674.67,228.57,724.85,273.04
591,24.624,boots,0.7527,519.19,552.65,555.63,587.07
591,24.624,boots,0.7479,690.53,544.87,721.32,585.43
591,24.624,boots,0.715,459.56,568.9,499.36,603.99
591,24.624,boots,0.6208,647.35,554.6,691.05,595.35
592,24.666,vest,0.9048,647.58,280.22,761.17,431.39
592,24.666,vest,0.903,449.66,272.92,575.05,425.91
592,24.666,helmet,0.8137,489.46,207.89,554.94,258.67
592,24.666,no-helmet,0.7811,674.0,228.66,724.4,273.55
592,24.666,boots,0.7806,690.12,546.13,721.04,585.66
592,24.666,boots,0.7591,519.08,552.64,555.56,587.19
592,24.666,boots,0.7459,461.22,570.35,499.67,606.63
592,24.666,boots,0.6852,650.13,556.37,691.79,597.66
593,24.707,vest,0.9059,645.7,280.09,761.15,431.84
593,24.707,vest,0.9028,447.58,272.53,572.67,426.46
593,24.707,helmet,0.8084,485.83,207.04,552.92,258.83
593,24.707,boots,0.8041,654.84,559.02,693.19,602.77
593,24.707,no-helmet,0.7835,672.94,228.57,723.6,272.9
593,24.707,boots,0.7771,461.01,572.01,499.16,607.78
593,24.707,boots,0.7662,518.83,552.52,555.47,587.22
593,24.707,boots,0.7592,690.82,547.52,721.39,585.32
594,24.749,vest,0.9061,645.11,280.01,762.0,432.43
594,24.749,vest,0.9019,443.8,271.6,571.42,426.73
594,24.749,boots,0.8239,656.39,562.14,692.5,604.89
594,24.749,helmet,0.8017,483.0,207.02,548.51,256.93
594,24.749,boots,0.7862,461.11,572.07,498.9,608.25
594,24.749,no-helmet,0.7851,672.18,228.53,722.93,271.17
594,24.749,boots,0.7628,691.08,548.04,721.35,584.84
594,24.749,boots,0.7572,518.75,552.43,555.46,587.44
595,24.791,vest,0.9057,644.66,279.55,761.48,432.56
595,24.791,vest,0.8978,438.44,272.5,567.41,426.51
595,24.791,boots,0.8271,656.68,562.98,692.2,605.96
595,24.791,helmet,0.8,476.81,205.92,547.02,257.61
595,24.791,no-helmet,0.7959,671.21,227.95,722.22,269.9
595,24.791,boots,0.7941,461.47,571.97,498.82,608.46
595,24.791,boots,0.7701,691.21,547.68,721.39,584.95
595,24.791,boots,0.7596,518.6,552.41,555.37,587.62
596,24.832,vest,0.9042,643.1,278.85,761.15,432.28
596,24.832,vest,0.8988,436.82,271.82,564.92,426.46
596,24.832,boots,0.8291,656.86,563.39,692.33,606.59
596,24.832,helmet,0.802,472.34,203.98,544.0,257.0
596,24.832,no-helmet,0.8014,669.42,226.68,720.9,268.11
596,24.832,boots,0.7972,691.88,545.94,721.68,584.79
596,24.832,boots,0.7876,461.45,572.26,498.45,608.6
596,24.832,boots,0.7672,518.19,552.31,555.28,587.51
597,24.874,vest,0.9023,641.2,277.77,759.94,431.31
597,24.874,vest,0.8995,433.85,271.37,562.96,426.54
597,24.874,boots,0.826,656.74,563.55,692.19,606.68
597,24.874,no-helmet,0.8139,666.83,224.82,719.33,266.78
597,24.874,helmet,0.8086,468.34,202.9,541.23,256.37
597,24.874,boots,0.7976,691.86,545.34,721.88,584.86
597,24.874,boots,0.7813,461.51,572.31,498.84,608.72
597,24.874,boots,0.7525,518.1,553.21,555.4,587.42
598,24.916,vest,0.9013,638.85,276.83,759.73,431.52
598,24.916,vest,0.899,431.27,270.91,561.61,426.98
598,24.916,boots,0.8256,656.9,563.74,692.28,606.83
598,24.916,no-helmet,0.8184,665.35,224.28,717.41,266.43
598,24.916,helmet,0.8073,464.59,202.13,538.74,255.7
598,24.916,boots,0.7871,692.23,545.77,722.15,584.49
598,24.916,boots,0.7745,461.57,572.34,499.16,609.2
598,24.916,boots,0.6946,518.76,554.19,555.57,587.78
599,24.957,vest,0.9005,636.84,276.69,759.06,431.77
599,24.957,vest,0.9004,428.17,270.41,562.03,427.51
599,24.957,boots,0.8283,656.88,563.87,692.39,607.07
599,24.957,no-helmet,0.8181,664.47,224.49,715.99,266.42
599,24.957,helmet,0.8071,462.65,201.74,536.08,255.9
599,24.957,boots,0.7888,692.87,546.77,722.62,584.15
599,24.957,boots,0.7609,461.36,572.25,499.54,609.58
599,24.957,boots,0.646,518.84,553.47,555.87,587.48
600,24.999,vest,0.8999,425.98,270.39,559.05,427.91
600,24.999,vest,0.899,635.31,277.01,759.15,433.23
600,24.999,no-helmet,0.8232,663.16,224.99,714.92,267.49
600,24.999,boots,0.8203,656.72,564.12,692.86,607.2
600,24.999,helmet,0.8082,459.63,202.01,533.51,256.41
600,24.999,boots,0.769,693.72,546.64,723.96,584.36
600,24.999,boots,0.7598,461.46,571.71,499.46,610.02
600,24.999,boots,0.6817,518.68,552.39,555.78,587.71
601,25.041,vest,0.9003,423.5,270.67,556.21,428.19
601,25.041,vest,0.8982,634.47,277.17,759.47,434.62
601,25.041,no-helmet,0.824,662.34,225.33,713.81,267.67
601,25.041,helmet,0.8065,457.65,201.9,531.04,255.96
601,25.041,boots,0.804,656.86,564.27,693.33,607.46
601,25.041,boots,0.7479,461.71,572.08,500.01,610.0
601,25.041,boots,0.7479,694.36,544.48,725.29,585.3
601,25.041,boots,0.5958,516.63,551.87,555.7,587.61
602,25.082,vest,0.9011,421.77,270.55,553.09,428.96
602,25.082,vest,0.8975,633.99,277.15,760.21,435.3
602,25.082,no-helmet,0.8258,662.36,225.14,713.76,267.58
602,25.082,boots,0.809,657.19,564.99,694.46,606.81
602,25.082,helmet,0.806,455.2,201.59,529.89,257.28
602,25.082,boots,0.7565,461.86,572.43,500.14,609.95
602,25.082,boots,0.7151,696.29,541.07,727.99,587.79
602,25.082,boots,0.6327,511.04,547.44,556.37,588.6
603,25.124,vest,0.9018,421.15,270.23,551.18,428.56
603,25.124,vest,0.8969,633.72,276.82,760.02,434.96
603,25.124,no-helmet,0.8233,662.96,224.81,714.11,267.37
603,25.124,helmet,0.8112,453.67,201.47,527.95,257.81
603,25.124,boots,0.8017,656.75,564.63,696.46,606.71
603,25.124,boots,0.7807,699.69,542.53,733.78,590.45
603,25.124,boots,0.7669,462.04,572.7,499.87,610.0
